total_memory,free_memory,available_memory,cache_memory,swap_total_memory,app_total_memory,app_free_memory,app_used_memory,no_of_processor,max_cpu_frequency,cputime,current,voltage,process,time,energy
7819104,555165.122807018,3391.68421052632,2918479.92982456,2097148,9459895.56140351,1034450.78947368,8425444.77192983,8,2793431.57894737,257000.894736842,690.859649122807,3763,20,5919,15387.6530642632
7819104,555616.203389831,3392.16949152542,2918538.91525424,2097148,8694849.76271187,1380652.33898305,7314197.42372881,8,2803200,257895.983050847,652.135593220339,3763,20,6050,14846.6167355932
7819104,554938.137931034,3391.53448275862,2918539.65517241,2097148,9315870.79310345,1400610.65517241,7915260.13793103,8,2767448.27586207,258785.431034483,727.724137931035,3763,20,6037,16531.8773456552
7819104,554542.068965517,3391.1724137931,2918540,2097148,8850708.31034483,1270090.51724138,7580617.79310345,8,2803200,259673.362068966,758.551724137931,3763,20,6001,17129.4352577241
7819104,554295.655172414,3390.81034482759,2918540,2097148,8543115.29310345,1004436.12068966,7538679.17241379,8,2803200,260560.448275862,712.431034482759,3763,20,5978,16026.288580931
7819104,552566.827586207,3389.12068965517,2918538.62068965,2097148,9469309.22413793,1144135.01724138,8325174.20689655,8,2803200,261443.931034483,729.965517241379,3763,20,6059,16643.2262025172
7819104,551930.620689655,3388.41379310345,2918540,2097148,8654340.29310345,1468779.18965517,7185561.10344828,8,2794924.13793103,262332.224137931,666.706896551724,3763,20,5941,14904.8880452931
7819104,552727.931034483,3389.29310344828,2918528.4137931,2097148,9458170.4137931,1924655.37931034,7533515.03448276,8,2797572.4137931,263200.620689655,719.51724137931,3763,20,5997,16237.1376457241
7819104,564793.133333333,3401.13333333333,2918516,2097148,9248608.08333333,1266221.28333333,7982386.8,8,2800640,264092.5,735.216666666667,3661,20,6174,16618.1126097
7819104,563885.627118644,3400.25423728814,2918520,2097148,9702435.59322034,978367.118644068,8724068.47457627,8,2803200,264981.305084746,726.220338983051,3661,20,6083,16172.8274569661
7819104,563320.206896552,3399.60344827586,2918505.10344828,2097148,9704829.17241379,979782.689655172,8725046.48275862,8,2803200,265859.448275862,698.362068965517,3661,20,6015,15378.5717599138
7819104,563377.862068966,3399.74137931034,2918608.55172414,2097148,8905820.43103448,1240512.43103448,7665308,8,2795255.17241379,266750.620689655,681.241379310345,3661,20,5960,14864.3871503448
7819104,564484.551724138,3400.93103448276,2918646.82758621,2097148,8825456.4137931,1017599.72413793,7807856.68965517,8,2782675.86206897,267627.362068965,655.551724137931,3661,20,5983,14359.0495997586
7819104,565039.103448276,3401.56896551724,2918647.79310345,2097148,8695153.32758621,1478849.74137931,7216303.5862069,8,2777048.27586207,268512.620689655,750.724137931035,3661,20,5990,16462.9224031035
7819104,564649.448275862,3401.06896551724,2918648.96551724,2097148,8643861.12068966,1159793.94827586,7484067.17241379,8,2803200,269401.724137931,731.793103448276,3661,20,5982,16026.3436084138
7819104,563236.482758621,3399.58620689655,2918646.13793103,2097148,8888731.31034483,794876.137931034,8093855.17241379,8,2795255.17241379,270286.948275862,722.879310344828,3661,20,6024,15942.2819987586
7819104,562729.172413793,3399.1724137931,2918648,2097148,9023114.65517241,1171660.5862069,7851454.06896552,8,2790951.72413793,271169.689655172,683.379310344828,3660,20,5970,14931.9746068966
7819104,561902.237288136,3398.42372881356,2918648,2097148,9420445.40677966,944813.542372881,8475631.86440678,8,2775864.40677966,272053.220338983,643.440677966102,3660,20,6137,14452.5913128814
7819104,562150.689655172,3398.60344827586,2918652,2097148,9272245.32758621,1234163.94827586,8038081.37931035,8,2803200,272949.086206897,781.068965517241,3660,20,5971,17069.3718227586
7819104,563648.551724138,3400.13793103448,2918652,2097148,8897975.94827586,1623106.98275862,7274868.96551724,8,2789958.62068966,273833.879310345,754.534482758621,3660,20,5962,16464.6365855172
7819104,562478.551724138,3399.01724137931,2918651.5862069,2097148,9156763.0862069,1371276.32758621,7785486.75862069,8,2800551.72413793,274709.724137931,723.206896551724,3660,20,5957,15767.8051468966
7819104,560078.137931034,3396.74137931034,2918710.62068966,2097148,8929897.9137931,1371885.77586207,7558012.13793104,8,2772744.82758621,275595.913793103,699.413793103448,3660,20,6038,15456.4013668966
7819104,560313.034482759,3397,2918712,2097148,8878943.63793103,1277056.60344828,7601887.03448276,8,2803200,276492.120689655,667.103448275862,3660,20,6051,14774.1132537931
7819104,566588.413793103,3403.20689655172,2918712,2097148,8798780.96551724,911159.586206897,7887621.37931035,8,2792606.89655172,277387.379310345,760.620689655172,3657,20,6012,16722.9182507586
7819104,566832.474576271,3403.35593220339,2918712,2097148,9356723.89830508,1243872.37288136,8112851.52542373,8,2745925.42372881,278286.084745763,729.627118644068,3657,20,6056,16158.9000341695
7819104,567417.586206897,3403.84482758621,2918710.4137931,2097148,8992181.75862069,1384957.20689655,7607224.55172414,8,2772744.82758621,279172.568965517,716.01724137931,3657,20,6009,15734.4165858103
7819104,565933.933333333,3402.3,2918711.73333333,2097148,9245984.78333333,1367840.11666667,7878144.66666667,8,2743360,280069.733333333,698.033333333333,3657,20,6193,15808.9200247
7819104,566193.491525424,3402.59322033898,2918712,2097148,8321679.30508474,927242.559322034,7394436.74576271,8,2746901.69491525,280974.423728813,659.033898305085,3657,20,6059,14602.7169276102
7819104,565611.103448276,3402.08620689655,2918711.86206897,2097148,8996535.06896552,1416850.37931034,7579684.68965517,8,2746262.06896552,281861.827586207,694.258620689655,3655,20,5970,15148.9660939655
7819104,566157.103448276,3402.56896551724,2918711.86206897,2097148,8356745.87931035,1385857.05172414,6970888.82758621,8,2770096.55172414,282742.637931034,746,3655,20,5976,16294.34088
7819104,565763.389830509,3402.18644067797,2918712,2097148,9464261.20338983,1016846.69491525,8447414.50847457,8,2690277.96610169,283635.966101695,703.474576271187,3655,20,6071,15609.7526275424
7819104,535197.61038961,3380.31168831169,2926171.42857143,2097148,8005791.8961039,1936747.32467532,6069044.57142857,8,2803200,679.402597402597,673.818181818182,3756,20,8333,21089.6654705455
7819104,533884.474576271,3378.27118644068,2926217.08474576,2097148,8716672.52542373,1583606.62711864,7133065.89830509,8,2803200,1724.22033898305,653.677966101695,3756,20,6180,15173.2252433898
7819104,533710.101694915,3378.18644067797,2926250.0338983,2097148,8668086.76271186,1243714.42372881,7424372.33898305,8,2791159.3220339,2643.47457627119,729.813559322034,3756,20,6249,17129.6321253559
7819104,533602.733333333,3378.11666666667,2926269.8,2097148,8910701.23333333,1347803.5,7562897.73333333,8,2803200,3553.96666666667,739.35,3756,20,6179,17159.0743494
7819104,533487.866666667,3378.1,2926282.2,2097148,8751051.73333333,1214160.26666667,7536891.46666667,8,2803200,4480.28333333333,704.666666666667,3756,20,6264,16579.104192
7819104,531758.8,3376.41666666667,2926294.66666667,2097148,9192648.2,1192195.26666667,8000452.93333333,8,2795200,5399.2,695.233333333333,3756,20,6212,16221.3732368
7819104,531287.103448276,3375.91379310345,2926300,2097148,9170296.89655172,1312015.79310345,7858281.10344828,8,2794924.13793103,6292.98275862069,656.103448275862,3653,20,6027,14445.1875185172
7819104,530966.137931034,3375.63793103448,2926300,2097148,9194653.53448276,1273952.15517241,7920701.37931035,8,2803200,7187.10344827586,664.637931034483,3758,20,6021,15038.7079652069
7819104,531045.288135593,3375.96610169492,2926300,2097148,9154364.62711864,1573649.50847458,7580715.11864407,8,2796366.10169492,8088.06779661017,748.169491525424,3758,20,6125,17221.1783135593
7819104,530661.034482759,3375.39655172414,2926302.13793103,2097148,9141665.89655173,1606802.86206897,7534863.03448276,8,2803200,8986.6724137931,728.827586206897,3758,20,5975,16365.131062069
7819104,530205.266666667,3374.91666666667,2926379.46666667,2097148,8742534.4,1150916.53333333,7591617.86666667,8,2781760,9893.21666666667,692.65,3758,20,6227,16208.7483649
7819104,529180.206896552,3373.8275862069,2926383.17241379,2097148,9023236.89655172,1343731.65517241,7679505.24137931,8,2775724.13793103,10801.3275862069,671.741379310345,3758,20,6067,15315.5596956207
7819104,528697.288135593,3373.59322033898,2926386.37288136,2097148,9057616.44067797,1276381.18644068,7781235.25423729,8,2780094.91525424,11701.2033898305,643.084745762712,3758,20,6182,14940.1165178305
7819104,541416.827586207,3385.87931034483,2926392,2097148,9050442.05172414,1329519.15517241,7720922.89655172,8,2786648.27586207,12603.5,781.086206896552,3661,20,6012,17191.654299931
7819104,545799.733333333,3390.06666666667,2926396,2097148,8873908.41666667,1141838.41666667,7732070,8,2768640,13505.4,729.733333333333,3661,20,6186,16526.2313944
7819104,545473,3390,2926404,2097148,8762342.21666667,1268624.48333333,7493717.73333333,8,2785920,14413.0333333333,710.733333333333,3661,20,6197,16124.5613624667
7819104,543813.655172414,3388.25862068966,2926409.17241379,2097148,9549411.65517241,1180260.34482759,8369151.31034483,8,2803200,15311.4827586207,677.275862068966,3661,20,6039,14973.7423565172
7819104,541648.949152542,3386.23728813559,2926414.6440678,2097148,9276919.91525424,1059054.96610169,8217864.94915254,8,2803200,16203.0508474576,654.796610169491,3661,20,6180,14814.7602091525
7819104,541299.466666667,3385.96666666667,2926415.13333333,2097148,8678686.7,1275532.43333333,7403154.26666667,8,2803200,17114.5166666667,730.166666666667,3656,20,6276,16753.715056
7819104,540230.413793103,3384.87931034483,2926417.17241379,2097148,9181122.4137931,1509247.10344828,7671875.31034483,8,2803200,18023.9655172414,753.655172413793,3656,20,5985,16490.8494124138
7819104,538957.423728814,3383.62711864407,2926476,2097148,9582159.71186441,740978.152542373,8841181.55932203,8,2803200,18918.5593220339,724.779661016949,3656,20,6074,16094.851432678
7819104,539785.724137931,3384.3275862069,2926474.68965517,2097148,9352984.15517241,1152280.43103448,8200703.72413793,8,2803200,19803.4137931034,676.620689655173,3656,20,6052,14970.9851608276
7819104,537686,3382.38333333333,2926484.26666667,2097148,8831903.18333333,1206809.71666667,7625093.46666667,8,2803200,20706.9833333333,670,3654,20,6196,15168.92328
7819104,538423.034482759,3383.20689655172,2926488,2097148,9342210.87931035,1586597.77586207,7755613.10344828,8,2803200,21600.8275862069,664.810344827586,3647,20,5971,14477.0676290172
7819104,537719.266666667,3382.35,2926487.46666667,2097148,8855318.41666667,1139038.01666667,7716280.4,8,2785920,22499.0166666667,749.866666666667,3647,20,6217,17002.0261301333
7819104,537283.389830509,3382,2926496,2097148,8948138.93220339,1316604.96610169,7631533.9661017,8,2786928.81355932,23404.7118644068,737.796610169491,3656,20,6043,16300.2939701695
7819104,536966.75862069,3381.65517241379,2926496,2097148,9167280.34482759,1315823.79310345,7851456.55172414,8,2803200,24290.0517241379,697.103448275862,3656,20,6010,15317.1473434483
7819104,532570.275862069,3377.34482758621,2926498.96551724,2097148,9177073.62068965,1517009.75862069,7660063.86206897,8,2803200,25176.4482758621,670.775862068965,3656,20,5975,14652.8303965517
7819104,532120.406779661,3376.93220338983,2926500,2097148,9334592.72881356,1268654.01694915,8065938.71186441,8,2803200,26062.2711864407,637.237288135593,3656,20,6093,14195.1029284068
7819104,532604.866666667,3377.56666666667,2926504,2097148,9334685.81666667,1328762.75,8005923.06666667,8,2803200,26961.4666666667,762.15,3656,20,6174,17203.3595496
7819104,532554,3377.56666666667,2926559.66666667,2097148,8881332.11666667,1110605.58333333,7770726.53333333,8,2803200,27876.1833333333,747.85,3656,20,6183,16905.1851468
7819104,528855.785714286,3373.75,2926567.71428571,2097148,12566759.4642857,2469580.17857143,10097179.2857143,8,2803200,28712.3928571429,689.928571428571,3641,20,5827,14637.5983937857
7819104,531111.931034483,3376.08620689655,2926576,2097148,8910108.65517241,1673774.44827586,7236334.20689655,8,2785324.13793103,29574.5172413793,682.137931034483,3641,20,6015,14939.2402044828
7819104,530620.933333333,3375.56666666667,2926576,2097148,8848907.91666667,1518944.45,7329963.46666667,8,2803200,30473.4333333333,656.716666666667,3641,20,6225,14884.63101125
7819104,530564.482758621,3375.36206896552,2926576,2097148,9029065.53448276,1495590.77586207,7533474.75862069,8,2803200,31370.5,772.689655172414,3641,20,5996,16868.9247547586
7819104,530640.344827586,3375.56896551724,2926576,2097148,9196293.12068965,970597.810344828,8225695.31034483,8,2775724.13793103,32257.3103448276,744.534482758621,3641,20,6022,16324.7390114828
7819104,529047.379310345,3374.10344827586,2926576,2097148,9421111.31034483,1144824.4137931,8276286.89655172,8,2775724.13793103,33143.2931034483,716.258620689655,3641,20,5990,15621.3068512069
7819104,528473.034482759,3373.46551724138,2926580,2097148,9508646.17241379,947989.620689655,8560656.55172414,8,2789296.55172414,34024.224137931,694.310344827586,3641,20,5985,15129.9840336207
7819104,528342.413793103,3373.36206896552,2926583.44827586,2097148,9346035.22413793,1215995.77586207,8130039.44827586,8,2790951.72413793,34905.6034482759,664.086206896552,3641,20,5967,14427.8353258448
7819104,528106.440677966,3373,2926579.79661017,2097148,9061818.42372881,1431980.18644068,7629838.23728814,8,2803200,35791.9830508475,675,3750,20,6124,15501.375
7819104,526086.915254237,3371.22033898305,2926643.72881356,2097148,8750949.81355932,1347487.30508475,7403462.50847458,8,2803200,36699.9152542373,755.457627118644,3655,20,6089,16812.9323515254
7819104,524284.206896552,3369.51724137931,2926647.65517241,2097148,9144196.31034483,830170.517241379,8314025.79310345,8,2797572.4137931,37595.6896551724,726.103448275862,3645,20,6044,15996.3348848276
7819104,523982.915254237,3369.15254237288,2926648,2097148,9433309.30508475,1065654.52542373,8367654.77966102,8,2768054.23728814,38486.8474576271,701.694915254237,3645,20,6080,15550.6820338983
7819104,521507.86440678,3366.86440677966,2926697.55932203,2097148,9019893.81355932,1600843.77966102,7419050.03389831,8,2803200,39380.7966101695,691.508474576271,3645,20,6155,15513.9753394068
7819104,517768.068965517,3363.06896551724,2926736,2097148,9164617.39655172,1055394.77586207,8109222.62068966,8,2803200,40274.1551724138,645.48275862069,3645,20,5971,14048.4771760345
7819104,517752.933333333,3363.11666666667,2926735.8,2097148,9102225.11666667,1027010.31666667,8075214.8,8,2785920,41160.65,757.833333333333,3645,20,6150,16988.160375
7819104,518640.8,3363.95,2926735.46666667,2097148,8677873.63333333,1133035.36666667,7544838.26666667,8,2793920,42060.55,743.466666666667,3645,20,6175,16733.8548
7819104,518392.949152542,3363.76271186441,2926736,2097148,9328333.47457627,837941.881355932,8490391.59322034,8,2788555.93220339,42951.3389830508,713.593220338983,3748,20,6122,16373.5791205424
7819104,518623.931034483,3363.93103448276,2926735.79310345,2097148,9618827.79310345,948684.206896552,8670143.5862069,8,2778372.4137931,43843.5862068966,674.862068965517,3748,20,6011,15204.1214202759
7819104,519661.31147541,3365.08196721311,2926736.45901639,2097148,8444381.81967213,1283781.81967213,7160600,8,2803200,44745.6557377049,638.44262295082,3748,20,6266,14993.8045698361
7819104,526388.333333333,3371.66666666667,2926800,2097148,8706952.08333333,1499430.21666667,7207521.86666667,8,2784640,45663.25,765.3,3748,20,6173,17706.2899812
7819104,525533.016949153,3370.72881355932,2926800,2097148,9165944.6440678,908460.169491525,8257484.47457627,8,2788230.50847458,46560.2542372881,733.508474576271,3748,20,6143,16888.272712339
7819104,523678.6,3369.01666666667,2926838.6,2097148,8933241.9,1360683.5,7572558.4,8,2803200,47466.05,714.916666666667,3748,20,6215,16653.1401483333
7819104,522019.4,3367.38333333333,2926884,2097148,8664015.78333333,1790204.71666667,6873811.06666667,8,2790400,48373.7166666667,690.7,3748,20,6217,16094.2189612
7819104,520787.724137931,3366.22413793103,2926884,2097148,9437695.55172414,1126286.44827586,8311409.10344828,8,2795255.17241379,49269.275862069,647.137931034483,3748,20,6005,14564.965157931
7819104,521427.933333333,3366.9,2926869.6,2097148,8668398.88333333,1451595.81666667,7216803.06666667,8,2783360,50168.7666666667,723.483333333333,3748,20,6169,16727.9562251333
7819104,520485.6,3365.96666666667,2926850.33333333,2097148,9157508.61666667,1001253.41666667,8156255.2,8,2803200,51067.8333333333,743.866666666667,3748,20,6169,17199.2476730667
7819104,520030.983050848,3365.47457627119,2926854.77966102,2097148,9458143.06779661,1133209.50847458,8324933.55932203,8,2790183.05084746,51955.593220339,705.423728813559,3748,20,6162,16291.8851715254
7819104,520195.868852459,3365.70491803279,2926856,2097148,8698260.59016394,1099402.75409836,7598857.83606557,8,2778649.18032787,52851.131147541,699.098360655738,3663.40983606557,20,6182,15832.6201183875
7819104,517640.466666667,3363.16666666667,2926856,2097148,9087256.85,1550491.65,7536765.2,8,2768320,53764,703.2,3662,20,6173,15896.2058832
7819104,512008.6,3357.75,2926915.73333333,2097148,9072609.4,1535575.66666667,7537033.73333333,8,2722240,54674.2833333333,654.333333333333,3662,20,6153,14743.625806
7819104,512888.745762712,3358.54237288136,2926916,2097148,9067657.83050848,800603.593220339,8267054.23728814,8,2788230.50847458,55572.7288135593,753.627118644068,3662,20,6161,17003.0200347119
7819104,513058.866666667,3358.75,2926916,2097148,8930258.01666667,1212167.88333333,7718090.13333333,8,2738560,56478.5333333333,700.233333333333,3642,20,6246,15928.8602508
7819104,512734.965517241,3358.48275862069,2926916,2097148,9348186.17241379,1146125.62068966,8202060.55172414,8,2758510.34482759,57376.7068965517,686.068965517241,3642,20,6056,15131.9041721379
7819104,512436,3358.13333333333,2926917,2097148,9267911.68333333,1127446.48333333,8140465.2,8,2722240,58283.55,657.866666666667,3642,20,6221,14905.2074384
7819104,512677,3358.3,2926914.73333333,2097148,9044501.55,1432808.61666667,7611692.93333333,8,2786240,59193.0333333333,649.466666666667,3643,20,6176,14612.4596437333
7819104,512486.644067797,3358.20338983051,2926924,2097148,9383734.77966102,1203109.69491525,8180625.08474576,8,2752433.89830508,60091.2542372881,726.915254237288,3645,20,6068,16077.8098250847
7819104,512269.4,3358,2926924,2097148,9329461.65,919532.316666667,8409929.33333333,8,2764160,60988.1666666667,701.733333333333,3645,20,6199,15855.913782
7819104,512382.2,3358.15,2926924,2097148,9325825.3,1266915.16666667,8058910.13333333,8,2773760,61893,695.5,3645,20,6173,15649.1568675
7819104,511314.066666667,3357.3,2926935,2097148,9245374.13333333,1060706.66666667,8184667.46666667,8,2738240,62798.0833333333,656.233333333333,3645,20,6269,14995.2630645
7819104,511208.8,3356.91666666667,2926988,2097148,9163292.06666667,1040217.66666667,8123074.4,8,2752000,63717.1,640.566666666667,3645,20,6230,14546.212065
7819104,512184.677966102,3358.03389830508,2926987.38983051,2097148,9220140.6779661,947397.627118644,8272743.05084746,8,2763498.30508475,64627.9152542373,749.661016949153,3645,20,6084,16624.6176508475
7819104,512548.745762712,3358.4406779661,2926987.66101695,2097148,9174312.93220339,1245984.25423729,7928328.6779661,8,2718264.40677966,65529.5084745763,694.423728813559,3645,20,6130,15516.0996330508
7819104,512478.644067797,3358.30508474576,2926987.59322034,2097148,8931499.59322034,1381521.42372881,7549978.16949153,8,2785627.11864407,66426.5593220339,705.220338983051,3645,20,6113,15713.6384928814
7819104,511378.950819672,3357.2131147541,2926988,2097148,8603964.49180328,1484352.81967213,7119611.67213115,8,2751265.57377049,67337.0819672131,670.44262295082,3640,20,6302,15379.4710518033
7819104,508431.213114754,3354.3606557377,2926987.73770492,2097148,8959136.44262295,1017551.78688525,7941584.65573771,8,2692091.80327869,68258.7868852459,689.180327868853,3640,20,6265,15716.481704918
7819104,507425.049180328,3353.26229508197,2926992.06557377,2097148,9335829.04918033,706688.983606557,8629140.06557377,8,2689573.7704918,69178.0327868853,688,3640,20,6359,15924.97088
7819104,506487.93220339,3352.38983050847,2926992,2097148,9551134.71186441,1411631.11864407,8139503.59322034,8,2710454.23728814,70089.4745762712,728.627118644068,3640,20,6089,16149.2623125424
7819104,505428.933333333,3351.33333333333,2927004,2097148,9512556.53333333,561962.666666667,8950593.86666667,8,2654400,70993.05,667.983333333333,3640,20,6243,15179.600618
7819104,506035.379310345,3352.03448275862,2927004,2097148,9776335.4137931,1480389.20689655,8295946.20689655,8,2800551.72413793,71882,699.155172413793,3640,20,5950,15142.3027241379
7819104,506095.050847458,3351.96610169492,2927064,2097148,9177432.10169492,934773.389830509,8242658.71186441,8,2765450.84745763,72769.813559322,661.593220338983,3640,20,6180,14882.6718101695
7819104,518505.612903226,3364.27419354839,2927064,2097148,8857314.72580645,1228670.85483871,7628643.87096774,8,2661677.41935484,73698.0806451613,623.112903225807,3740,20,6408,14933.4739896774
7819104,518696.533333333,3364.41666666667,2927064,2097148,8993870.68333333,1084745.75,7909124.93333333,8,2747840,74623,725.216666666667,3639,20,6256,16509.9809432
7819104,517911.555555556,3363.61904761905,2927064,2097148,8828920.11111111,1203780.68253968,7625139.42857143,8,2700800,75545.8888888889,686.920634920635,3639,20,6396,15988.1080022857
7819104,517343.79661017,3363.16949152542,2927064,2097148,9486918.01694915,893940.389830509,8592977.62711864,8,2714033.89830508,76471.3728813559,678.796610169491,3639,20,6118,15112.3218084407
7819104,516014.258064516,3361.8064516129,2927067.74193548,2097148,9633703.90322581,514918.225806452,9118785.67741936,8,2660438.70967742,77396.5161290323,635.951612903226,3639,20,6401,14813.3729117903
7819104,517876.06557377,3363.68852459016,2927075.47540984,2097148,8994854.80327869,1035371.26229508,7959483.54098361,8,2773927.86885246,78317.868852459,644.213114754098,3639,20,6249,14649.4777371639
7819104,517110.967741936,3362.82258064516,2927076,2097148,9496749.29032258,800361.032258065,8696388.25806452,8,2604077.41935484,79245.2741935484,658.112903225806,3639,20,6493,15549.9094464677
7819104,517788,3363.57627118644,2927073.69491525,2097148,9617622.91525424,990835.254237288,8626787.66101695,8,2803200,80162.0847457627,738.084745762712,3639,20,6070,16303.3546662712
7819104,517778.64516129,3363.56451612903,2927074.38709677,2097148,9311315.87096774,1029288.25806452,8282027.61290323,8,2657651.61290323,81072.9032258065,649.774193548387,3639,20,6408,15151.8972843871
7819104,517561.066666667,3363.45,2927132.33333333,2097148,9225107.91666667,1177759.51666667,8047348.4,8,2733760,82002.5833333333,673.95,3741,20,6171,15558.61492845
7819104,514648.634920635,3360.5873015873,2927132,2097148,9226171.80952381,573078.349206349,8653093.46031746,8,2613638.09523809,82933.6031746032,618.412698412698,3741,20,6487,15007.5571161905
7819104,515190.466666667,3361.06666666667,2927132,2097148,9121355.53333333,1054344.06666667,8067011.46666667,8,2785920,83862.1333333333,763.033333333333,3741,20,6213,17735.0563401
7819104,513565.806451613,3359.43548387097,2927132,2097148,9130278.93548387,527925.387096774,8602353.5483871,8,2656412.90322581,84790.564516129,666.870967741936,3741,20,6429,16038.8396224839
7819104,515254.163934426,3361.2131147541,2927132,2097148,8852541.8852459,1305553.03278689,7546988.85245902,8,2726714.75409836,85720.4918032787,682.950819672131,3741,20,6350,16223.7357540984
7819104,514608.571428571,3360.39682539683,2927132,2097148,8859684.88888889,1384909.14285714,7474775.74603175,8,2610895.23809524,86665.6666666667,627.31746031746,3741,20,6511,15279.9797646191
7819104,514139.862068966,3360.06896551724,2927139.72413793,2097148,10013262.4827586,1913252.4137931,8100010.06896552,8,2785324.13793103,87553.724137931,649.172413793104,3741,20,5991,14549.467014
7819104,515163.133333333,3361.16666666667,2927140,2097148,9140772.61666667,1674098.21666667,7466674.4,8,2710720,88451.1333333333,711.933333333333,3741,20,6169,16430.1604994
7819104,513354.779661017,3359.16949152542,2927140,2097148,9553720.30508475,923813.457627119,8629906.84745763,8,2665220.33898305,89353.6271186441,694.64406779661,3741,20,6126,15919.4123414237
7819104,513764.06779661,3359.66101694915,2927140,2097148,8952902.76271186,1309387.77966102,7643514.98305085,8,2736162.71186441,90260.4237288136,701.135593220339,3679,20,6075,15670.3279233051
7819104,511803.533333333,3357.75,2927200,2097148,9378881.16666667,868277.033333333,8510604.13333333,8,2711360,91173.55,674.6,3679,20,6235,15474.355949
7819104,511630.733333333,3357.7,2927200,2097148,9731592.51666667,698402.783333333,9033189.73333333,8,2646400,92093.2333333333,616.4,3679,20,6264,14205.0957984
7819104,511973.933333333,3357.95,2927199.93333333,2097148,9018774.33333334,953119,8065655.33333333,8,2772160,93010.0833333333,681.683333333333,3679,20,6230,15624.2978861667
7819104,511717.523809524,3357.77777777778,2927200,2097148,9063753.66666667,718528.650793651,8345225.01587302,8,2604800,93952.9047619048,667.825396825397,3679,20,6529,16041.2935863968
7819104,510954.466666667,3356.93333333333,2927200,2097148,9420447.46666667,1272935.06666667,8147512.4,8,2768320,94876.0833333333,705.6,3633,20,6165,15803.637192
7819104,510681.466666667,3356.68333333333,2927200,2097148,9336518.65,1241686.51666667,8094832.13333333,8,2645120,95783.6,650.516666666667,3633,20,6223,14706.98423215
7819104,510354.819672131,3356.3606557377,2927200.78688525,2097148,9346667.70491803,1132478.85245902,8214188.85245902,8,2724196.72131148,96706.2950819672,659.918032786885,3633,20,6289,15077.7656382787
7819104,510627.365079365,3356.7619047619,2927199.93650794,2097148,8928381.20634921,1089765.07936508,7838616.12698413,8,2594742.85714286,97650.5396825397,602.666666666667,3736,20,6569,14790.5151573333
7819104,511253.2,3357.3,2927207.13333333,2097148,9173470.95,1233188.55,7940282.4,8,2738880,98583.8166666667,743.6,3736,20,6244,17346.3914624
7819104,511623.35483871,3357.6935483871,2927204,2097148,9181851.75806452,1514743.11290323,7667108.64516129,8,2598812.90322581,99514.9677419355,644.451612903226,3736,20,6487,15618.5632418065
7819104,510953.114754098,3357.03278688525,2927271.86885246,2097148,8748454.93442623,1182469.49180328,7565985.44262295,8,2773927.86885246,100457.163934426,691.590163934426,3736,20,6275,16213.2248491803
7819104,510209.777777778,3356.22222222222,2927272,2097148,8880660.79365079,1034588.79365079,7846072,8,2602057.14285714,101398.571428571,621.571428571429,3736,20,6524,15149.973152
7819104,510315.666666667,3356.45,2927272.06666667,2097148,8935248.23333333,1195752.23333333,7739496,8,2773760,102330.116666667,632.333333333333,3736,20,6249,14762.620936
7819104,511070.129032258,3357.14516129032,2927272,2097148,8936800.77419355,2148553.29032258,6788247.48387097,8,2588593.5483871,103264.064516129,663.548387096774,3736,20,6459,16011.9693445161
7819104,509415.525423729,3355.52542372881,2927272.27118644,2097148,9419793.10169492,1115600.55932203,8304192.54237288,8,2726725.42372881,104193.779661017,723.406779661017,3736,20,6106,16502.3670321356
7819104,543004.918032787,3388.45901639344,2927272.13114754,2097148,9243674,1427635.96721311,7816038.03278689,8,2658098.36065574,105103.475409836,667.786885245902,3635,20,6352,15418.8786426229
7819104,551852.8,3396.96666666667,2927272,2097148,9511801.13333333,1046872.46666667,8464928.66666667,8,2700800,106021.916666667,653.783333333333,3635,20,6212,14762.8330123333
7819104,551517.508196721,3396.62295081967,2927272,2097148,9546517.06557377,835500.540983607,8711016.52459016,8,2685481.96721311,106937.327868852,632.229508196721,3635,20,6292,14459.9866183607
7819104,552085.37704918,3397.06557377049,2927272,2097148,9268426.72131148,1025003.7704918,8243422.95081967,8,2659357.37704918,107855.295081967,692.590163934426,3635,20,6354,15996.609572459
7819104,552400.524590164,3397.54098360656,2927272,2097148,9466940.16393443,1094217.93442623,8372722.2295082,8,2751265.57377049,108781.803278689,699.475409836066,3635,20,6278,15962.3995744262
7819104,551113.508196721,3396.40983606557,2927332,2097148,8924075.06557377,928185.491803279,7995889.57377049,8,2617809.83606557,109720.37704918,648.409836065574,3635,20,6357,14983.2567268033
7819104,542155.86440678,3392.5593220339,2932443.18644068,2097148,8425303.44067797,1442522.42372881,6982781.01694915,8,2695159.3220339,110646.644067797,662.084745762712,3635,20,6148,14796.2566566102
7819104,539248.516129032,3391.32258064516,2934116,2097148,8508334.53225807,1269706.27419355,7238628.25806452,8,2652387.09677419,111581.387096774,639.951612903226,3635,20,6474,15059.9749069355
7819104,546209.612903226,3398.16129032258,2934115.35483871,2097148,8412576.91935484,1171948.91935484,7240628,8,2686141.93548387,112532.032258065,674.532258064516,3732,20,6446,16226.8663792258
7819104,550679.612903226,3402.67741935484,2934104.64516129,2097148,9203436.82258065,996760.693548387,8206676.12903226,8,2611819.35483871,113483.322580645,675.806451612903,3657,20,6467,15982.7002596774
