total_memory,free_memory,available_memory,cache_memory,swap_total_memory,app_total_memory,app_free_memory,app_used_memory,no_of_processor,max_cpu_frequency,cputime,current,voltage,process,time,energy,device
3806456,212091.264705882,1305.41911764706,1125092.23529412,1884792,8279007.14705882,1605433.91176471,6673573.23529412,8,1657270.58823529,32268.3823529412,57.5147058823529,3795,20,13854362,3023968.16356897,lg300
3806456,198911.818930041,1289.07407407407,1121479.50617284,1884792,8337432.09876543,1575403.0617284,6762029.03703704,8,1674113.58024691,36834.0699588477,128.218106995885,3795,20,1035062,503648.454549506,lg300
3806456,245505.193442623,1333.45573770492,1120496.55081967,1884792,8232414.53114754,1527163.09508197,6705251.43606557,8,1674240,41522.5147540984,71.0524590163934,3795,20,20098377,5419408.41519595,lg300
3806456,219962.827838828,1344.65934065934,1157420.64468864,1884792,8238437.77289377,1795999.17948718,6442438.59340659,8,1684958.24175824,46461.4871794872,159.380952380952,3793,20,7426794,4489734.27675114,lg300
3806456,247104.407272727,1357.14181818182,1143018.99636364,1884792,8396324.24727273,1541815.82545455,6854508.42181818,8,1655040,51117.76,93.4472727272727,3776,20,10799820,3810791.02539404,lg300
3806456,222455.457364341,1346.31782945736,1156634.72868217,1884792,8415413.76744186,1700403.28682171,6715010.48062016,8,1781506.97674419,55797.8837209302,250.542635658915,3792,20,2584967,2455867.73646884,lg300
3806456,271763.382352941,1391.05147058824,1153194.38235294,1884792,8217486.26470588,1722326.08823529,6495160.17647059,8,1655435.29411765,60606.0147058824,89.5,3789,20,5187069,1759015.4974695,lg300
3806456,559592.576744186,1389.13023255814,863360.63255814,1884792,16112676.2418605,6002103.18139535,10110573.0604651,8,1715051.1627907,1612.43720930233,357.553488372093,3856,20,24202,33367.9327306419,lg300
3806456,571999.412322275,1399.92890995261,862157.042654028,1884792,16319191.5829384,5534868.09478673,10784323.4881517,8,1708800,4362.03317535545,344.962085308057,3856,20,23323,31023.6435595071,lg300
3806456,572626.384976526,1400.42253521127,861981.314553991,1884792,16250971.7183099,5096161.99061033,11154809.7276995,8,1720067.6056338,7070.08920187793,325.647887323944,3856,20,23465,29464.9595188732,lg300
3806456,600901.671361502,1428.09389671362,862075.192488263,1884792,16273973.6713615,5520050.44131455,10753923.230047,8,1713938.02816901,9763.91079812207,342.319248826291,3856,20,23395,30881.0028341784,lg300
3806456,609981.009345794,1437.06542056075,862111.570093458,1884792,16290136.3364486,4874376.93457944,11415759.4018692,8,1711671.02803738,12460.523364486,348.602803738318,3767,20,23490,30846.7570319159,lg300
3806456,609265.821596244,1436.28638497653,862148.169014085,1884792,16252405.258216,5676044.88262911,10576360.3755869,8,1712225.35211268,15149.20657277,322.549295774648,3767,20,23346,28366.3984814366,lg300
3806456,607928.488262911,1435.14084507042,862168.300469484,1884792,16273367.3615023,6280803.83098592,9992563.53051643,8,1709521.12676056,17824.7840375587,337.173708920188,3767,20,23359,29669.0451913333,lg300
3806456,614225.971830986,1441.31924882629,862188,1884792,16311901.7464789,6092081.76525822,10219819.9812207,8,1709430.98591549,20496.1690140845,343.840375586854,3763,20,23355,30218.36499,lg300
3806456,611161.615023474,1438.23004694836,862208.075117371,1884792,16326437.7464789,5333529.91549296,10992907.8309859,8,1718354.92957746,23164.8638497653,341.267605633803,3763,20,23349,29984.55231,lg300
3806456,611002.835680751,1438.18309859155,862232.187793427,1884792,16327269.7840376,5365225.57746479,10962044.2065728,8,1715650.70422535,25834.6197183099,345.112676056338,3763,20,23324,30289.922516,lg300
3806456,612269.813084112,1439.54205607477,862251.906542056,1884792,16267110.9158879,5822609.79439252,10444501.1214953,8,1724142.05607477,28501.7336448598,341.294392523364,3763,20,23324,29954.7985974019,lg300
3806456,613356.225352113,1440.52112676056,862272.187793427,1884792,16299054.0469484,5309407.06103286,10989646.9859155,8,1717092.95774648,31162.4507042254,341.915492957746,3762,20,23306,29978.1834855211,lg300
3806456,618947.154929578,1445.92018779343,862296.037558686,1884792,16298759.2488263,5886713.08920188,10412046.1596244,8,1709430.98591549,33818.3286384977,344.638497652582,3762,20,23264,30162.4745753239,lg300
3806456,617321.276995305,1444.41314553991,862348.018779343,1884792,16264548.5070423,5554713.91549296,10709834.5915493,8,1713667.6056338,36475.3051643193,340.403755868545,3762,20,23336,29884.0566206197,lg300
3806456,617702.602870813,1444.96650717703,862466.507177033,1884792,15496526.6220096,5364566.96650718,10131959.6555024,8,1713485.16746411,39123.6220095694,302.320574162679,3756,20,23327,26488.183517799,lg300
3806456,623281.070422535,1450.95774647887,863048.018779343,1884792,16265345.8779343,5896838.15962441,10368507.7183099,8,1708890.14084507,41804.779342723,366.427230046948,3756,20,23228,31968.7121034366,lg300
3806456,629830.122065728,1457.15492957746,862900.676056338,1884792,16256902.084507,6058424.11267606,10198477.971831,8,1712405.63380282,44462.4882629108,340.953051643192,3789,20,23289,30086.3863431127,lg300
3806456,629111.342723005,1456.41314553991,862892,1884792,16284531.342723,5673920.97652582,10610610.3661972,8,1716371.83098592,47122.0046948357,342.760563380282,3789,20,23262,30210.8193978592,lg300
3806456,627602.497652582,1455.00469483568,862912,1884792,16259802.3286385,5535772.84507042,10724029.4835681,8,1712856.33802817,49784.2300469484,343.901408450704,3789,20,23320,30386.9496219718,lg300
3806456,625713.457943925,1453.21495327103,862936.168224299,1884792,16244477.3084112,5131690.5046729,11112786.8037383,8,1714452.3364486,52455.4158878505,341.177570093458,3760,20,23363,29970.7027035514,lg300
3806456,632641.014084507,1460.05633802817,862991.568075118,1884792,16248749.0328639,5428187.30516432,10820561.7276995,8,1708709.85915493,55114.8215962441,360.201877934272,3760,20,23299,31555.2117630047,lg300
3806456,642297.514018692,1469.55140186916,863026.841121495,1884792,16274064.1869159,5705834.65420561,10568229.5327103,8,1713914.01869159,57783.3457943925,340.308411214953,3760,20,23353,29881.5559499065,lg300
3806456,639542.215962441,1466.83568075117,863060,1884792,16269297.2018779,5428379.38028169,10840917.8215962,8,1714478.87323944,60445.3192488263,342.183098591549,3735,20,23352,29845.1140478873,lg300
3806456,637802.373831776,1465.14018691589,863080,1884792,16288268.5233645,5487012.56074766,10801255.9626168,8,1709876.63551402,63116.5654205608,342.397196261682,3735,20,23385,29905.9897531542,lg300
3806456,636089.464788732,1463.42253521127,863100,1884792,16305679.8497653,5454006.15962441,10851673.6901408,8,1721239.43661972,65777.0657276995,339.272300469484,3735,20,23307,29534.2118588028,lg300
3806456,634593.953051643,1462.10798122066,863124,1884792,16292707.6807512,5460040.07511737,10832667.6056338,8,1716371.83098592,68443.4084507042,345.389671361502,3735,20,23323,30087.3795447887,lg300
3806456,633946.093457944,1461.41121495327,863144.093457944,1884792,16286399.2149533,5396228.18691589,10890171.0280374,8,1713196.26168224,71113.0560747664,342.728971962617,3752,20,23371,30053.2153516262,lg300
3806456,641395.364485981,1468.76635514019,863219.70093458,1884792,16287711.4392523,5691965.68224299,10595745.7570093,8,1721899.06542056,73778.6168224299,343.593457943925,3752,20,23331,30077.453885271,lg300
3806456,639508.336448598,1466.92990654206,863247.906542056,1884792,16296173.3457944,5820899.62616822,10475273.7196262,8,1714362.61682243,76442.7429906542,343.658878504673,3756,20,23365,30159.1388991589,lg300
3806456,637715.868544601,1465.28638497653,863268.187793427,1884792,16289165.7089202,5502638.94835681,10786526.7605634,8,1716642.25352113,79104.4131455399,341.929577464789,3756,20,23337,29971.4172231549,lg300
3806456,635685.70093458,1463.32710280374,863296.953271028,1884792,16296251.2523364,5767589.71962617,10528661.5327103,8,1715618.69158879,81770.3504672897,347.359813084112,3756,20,23329,30436.9603903738,lg300
3806456,424729.265116279,1478.60930232558,1089968.57674419,1884792,16048069.4697674,5006524.7627907,11041544.7069767,8,1718712.55813953,1621.78604651163,346.567441860465,4135,20,24320,34851.9309693023,lg300
3806456,453153.596244131,1507.40845070423,1091008.01877934,1884792,16164662.2347418,5431562.29107981,10733099.943662,8,1713126.76056338,4388.97183098592,346.708920187793,4135,20,23619,33861.1758717606,lg300
3806456,453177.76744186,1506.99069767442,1090567.06976744,1884792,16215498.0837209,5516911.47906977,10698586.6046512,8,1716747.90697674,7108.74418604651,349.111627906977,4135,20,23614,34088.6173930698,lg300
3806456,450803.831775701,1504.75700934579,1090651.36448598,1884792,16249731.9252336,5470762.61682243,10778969.3084112,8,1717682.24299065,9806.66355140187,353.672897196262,4135,20,23524,34402.3781011215,lg300
3806456,449349.046728972,1503.54672897196,1090734.56074766,1884792,16294429.2336449,5577829.27102804,10716599.9626168,8,1715977.57009346,12500.738317757,354.948598130841,4135,20,23506,34500.0489265888,lg300
3806456,447342.027906977,1501.45581395349,1090772,1884792,16315266.6790698,5781090.34418605,10534176.3348837,8,1715586.97674419,15200.6604651163,346.846511627907,4042,20,23541,33003.3896976,lg300
3806456,457198.525345622,1509.87557603687,1089490.06451613,1884792,16415107.281106,5224775.85253456,11190331.4285714,8,1713489.40092166,17898.202764977,344.133640552995,4042,20,23648,32894.0883651244,lg300
3806456,468087.013953488,1519.12558139535,1088084.01860465,1884792,16440864.744186,5618190.02790698,10822674.7162791,8,1714604.65116279,20591.3023255814,351.13488372093,4042,20,23531,33397.2471032,lg300
3806456,469251.627906977,1520.2976744186,1088095.38604651,1884792,16444361.0418605,5995050.97674419,10449310.0651163,8,1713622.3255814,23279.5953488372,355.562790697674,4038,20,23550,33812.2080251163,lg300
3806456,463324.055299539,1514.64516129032,1088223.28110599,1884792,16527190.6359447,5522745.69585254,11004444.9400922,8,1715347.46543779,25974.7880184332,341.387096774194,4038,20,23589,32517.9341518065,lg300
3806456,461674.425925926,1513.28703703704,1088508,1884792,16079344.037037,5635204.74074074,10444139.2962963,8,1711111.11111111,28737.6157407407,339.953703703704,4034,20,23587,32346.5806293518,lg300
