total_memory,free_memory,available_memory,cache_memory,swap_total_memory,app_total_memory,app_free_memory,app_used_memory,no_of_processor,max_cpu_frequency,cputime,current,voltage,process,time,energy
3779000,122251.04516129,1159.55483870968,1065721.78064516,2076824,7378789.61935484,456331.709677419,6922457.90967742,8,1472909.67741936,603268.774193548,-119.658064516129,3773,20,243678,110013.276789794
3779000,205033.833333333,1242.57638888889,1067803.80555556,2076824,6476516.85416667,495530.798611111,5980986.05555556,8,1467965.27777778,606440.298611111,-305,3770,20,155265,178531.46025
3779000,205600.825806452,1243.1935483871,1067964.28387097,2076824,6902499.93548387,404442.077419355,6498057.85806452,8,1446083.87096774,609700.896774194,-154.645161290323,3770,20,485534,283072.273707097
3779000,170261.382352941,1211.98529411765,1071451.97058824,2076824,6277622.36029412,528883.360294118,5748739,8,1449463.23529412,612878.514705882,-10,3770,20,477881,18016.1137
3779000,182655.827338129,1224.45323741007,1071852,2076824,6524138.96402878,414932.575539568,6109206.38848921,8,1402906.47482014,615950.942446043,-78.6330935251799,3770,20,70882,21012.7394258993
3779000,205186.526315789,1246.96710526316,1072148.65789474,2076824,6947091.36842105,422593.263157895,6524498.10526316,8,1446302.63157895,619151.440789474,-116,3770,20,186998,81777.96536
3779000,167136.976190476,1211.0119047619,1073413.97619048,2076824,7517317.85714286,515717.142857143,7001600.71428572,8,1533023.80952381,622384.440476191,-109.988095238095,3770,20,612351,253914.476803929
3779000,152185.637583893,1196.92617449664,1073998.22818792,2076824,6598283.91946309,467277.959731544,6131005.95973154,8,1499449.66442953,625547.684563758,-75.5436241610738,3770,20,527561,150249.089545772
3779000,114766.721649485,1194.40721649485,1108814.18556701,2076824,7483264.94329897,684129.067010309,6799135.87628866,8,1683891.75257732,629260.56185567,-112,3770,20,29335,12386.4104
3779000,88476.3535911602,1121.75690607735,1060742.25414365,2076824,6573808.64088398,509020.35359116,6064788.28729282,8,1698756.90607735,633420.795580111,-408.546961325967,3770,20,26944,41499.742758895
3779000,102427.974842767,1070.69182389937,994434.41509434,2076824,6027572.91823899,430763.106918239,5596809.81132076,8,1667452.83018868,637522.06918239,-593.792452830189,3770,20,23225,51991.4280330189
