total_memory,free_memory,available_memory,cache_memory,swap_total_memory,app_total_memory,app_free_memory,app_used_memory,no_of_processor,max_cpu_frequency,cputime,current,voltage,process,time,energy,Device
3894800,640701.811320755,1750.6679245283,1152614.43018868,1942304,18844434.6264151,5021100.19622642,13823334.4301887,8,2301000,55667.2075471698,260.932075471698,4289,20,31914,35716.1596545736,
3894800,640242.341818182,1750.32363636364,1152747.85454545,1942304,18692270.4,5017830.28363636,13674440.1163636,8,2301000,60338.4654545455,267.192727272727,4283,20,33148,37934.1220747345,
3894800,663190.468401487,1773.05204460967,1152893.96282528,1942304,18973091.3903346,4921274.61710037,14051816.7732342,8,2299914.49814126,65022.1486988848,259.375464684015,4283,20,32528,36135.5215885799,
3894800,679820.539325843,1788.97378277154,1152639.5505618,1942304,18902212.8838951,5150744.98876404,13751467.8951311,8,2299464.41947566,69660.9400749064,259.14606741573,4283,20,32265,35811.6529065168,
3894800,682360.78490566,1791.51320754717,1152598.43018868,1942304,19377407.4264151,5257142.97358491,14120264.4528302,8,2300675.47169811,74220.1056603774,256.392452830189,4283,20,32071,35218.0911652528,
3894800,709671.286245353,1817.82527881041,1152300.56505576,1942304,19248376.2973978,4776561.63568773,14471814.66171,8,2301000,78841.0185873606,261.260223048327,4283,20,32441,36300.7502231859,
3894800,739749.62962963,1847.14444444444,1151912.23703704,1942304,19179601.7481481,5035492.97777778,14144108.7703704,8,2301000,83517.6185185185,256.603703703704,4275,20,32731,35905.2796558333,
3894800,750061.274074074,1856.82962962963,1151878.05925926,1942304,19292181.3925926,5056263.37777778,14235918.0148148,8,2300400,88217.2333333333,253.633333333333,4278,20,32796,35585.0833464,
3894800,759686.021352313,1866.10676156584,1151848.14234875,1942304,18970941.8078292,5163385.08185053,13807556.7259787,8,2301000,92978.6583629893,256.067615658363,4260,20,33807,36878.2997797153,
3894800,741640.242424242,1854.34848484848,1157718.96969697,1942304,18402873.0606061,5056663.90909091,13346209.1515152,8,2301000,97715.3295454546,289.640151515152,4260,20,31890,39348.0200795455,
3894800,733756.286792453,1852.42264150943,1163592.21132075,1942304,18685619.1396226,5274427.16981132,13411191.9698113,8,2299286.79245283,102265.479245283,271.045283018868,4260,20,32001,36950.0476340377,
3894800,746425.68641115,1864.12543554007,1162921.43554007,1942304,18668920.2508711,4957879.6097561,13711040.641115,8,2299909.4076655,107055.393728223,261.665505226481,4260,20,34837,38832.6315357491,
3894800,738879.746268657,1854.9328358209,1161191.79104478,1942304,18919180.0298507,4888346.17910448,14030833.8507463,8,2300358.20895522,111804.223880597,268.328358208955,4260,20,32389,37023.1794465672,
3894800,743239.971530249,1859.39145907473,1161205.15302491,1942304,18756068.4128114,5134220.21352313,13621848.1992883,8,2300117.43772242,116556.234875445,270.192170818505,4260,20,34112,39263.5481098932,
3894800,750860.186379928,1866.79928315412,1161277.07526882,1942304,18822802.09319,5196705.46236559,13626096.6308244,8,2299953.40501792,121395.996415771,265.014336917563,4272,20,33814,38282.2241366021,
3894800,670681.393103448,1818.69310344828,1192248.17931034,1942304,18731876.6344828,5142958.62068965,13588918.0137931,8,2300441.37931034,126261.489655172,334.865517241379,4271,20,34245,48977.5628236034,
3894800,466045.270758123,1689.78339350181,1264842.54151625,1942304,18961867.7833935,5515497.58844765,13446370.1949458,8,2301000,130796.628158845,278.393501805054,4271,20,33125,39386.2426556859,
3894800,458411.913357401,1684.51985559567,1267184.75090253,1942304,19214654.6714801,5148782.12274368,14065872.5487365,8,2301000,135565.761732852,263.462093862816,4271,20,33651,37865.673433787,
3894800,455356.057761733,1681.52346570397,1267151.98555957,1942304,18996494.4404332,5076823.27797834,13919671.1624549,8,2301000,140357.967509025,264.747292418773,4271,20,33309,37663.6749623285,
3894800,454672.222222222,1681.19259259259,1267511.7037037,1942304,18564570.6962963,5008911.88148148,13555658.8148148,8,2301000,145155.507407407,261.27037037037,4271,20,32807,36608.8638610037,
3894800,451994.144486692,1678.71863117871,1267591.42205323,1942304,18702594.1901141,5118431.36121673,13584162.8288973,8,2301000,149803.300380228,258.136882129278,4271,20,31982,35260.2389071483,
3894800,448610.02247191,1675.41573033708,1267593.37827715,1942304,18688577.5280899,5234970.42696629,13453607.1011236,8,2300033.70786517,154396.224719101,260.610486891386,4269,20,32369,36012.0069294494,
3894800,446051.291512915,1672.87453874539,1267595.73431734,1942304,18863391.3210332,4817963.77859779,14045427.5424354,8,2301000,159076.929889299,262.084870848708,4269,20,32926,36838.9361673432,
3894800,445604.479400749,1672.3670411985,1267594.71161049,1942304,18940352.8389513,4886703.4906367,14053649.3483146,8,2300677.90262172,163767.097378277,261.752808988764,4269,20,32571,36395.5761157753,
3894800,443037.811320755,1670.28679245283,1267951.42641509,1942304,19100108.1358491,5161409.26792453,13938698.8679245,8,2301000,168434.652830189,259.716981132075,4269,20,32157,35653.4882499057,
3894800,443329.747292419,1670.95306859206,1268291.76895307,1942304,18978036.33213,5168389.19855596,13809647.133574,8,2301000,173172.490974729,262.270758122744,4269,20,33729,37764.1306806823,
3894800,441860.619926199,1669.57933579336,1268376.2804428,1942304,19298098.7749077,4687274.77490775,14610824,8,2301000,177981.280442804,259.638376383764,4269,20,33004,36581.5091347306,
