14,7470392,617560,3033,2489660,2621436,15774302,3689542,12084760,8,2730000,-1092,3560,1610080881086
14,7470392,617436,3033,2489660,2621436,18995726,6594206,12401520,8,2600000,-1232,3560,1610080881197
14,7470392,621032,3037,2489660,2621436,19094685,10767589,8327096,8,2530000,-1232,3560,1610080881309
14,7470392,605036,3021,2489660,2621436,24289160,0,24289160,8,2730000,-1519,3560,1610080881421
14,7470392,611236,3027,2489660,2621436,17928896,0,17928896,8,2730000,-1519,3560,1610080881544
14,7470392,611112,3027,2489660,2621436,19480111,659223,18820888,8,2730000,-1315,3560,1610080881655
14,7470392,615204,3031,2489660,2621436,16503134,2037934,14465200,8,2730000,-1351,3560,1610080881768
14,7470392,615576,3031,2489660,2621436,15962575,1997031,13965544,8,2730000,-1351,3560,1610080881881
14,7470392,614832,3031,2489660,2621436,17506111,2817951,14688160,8,2730000,-1469,3560,1610080881992
14,7470392,620040,3036,2489660,2621436,15792110,6450166,9341944,8,2730000,-1517,3560,1610080882104
14,7470392,611856,3037,2489660,2621436,23415280,0,23415280,8,2470000,-1517,3560,1610080882214
14,7470392,607640,3024,2489660,2621436,21710088,0,21710088,8,2730000,-967,3560,1610080882332
14,7470392,613840,3030,2489660,2621436,15618216,0,15618216,8,2730000,-1275,3560,1610080882444
14,7470392,617684,3034,2489660,2621436,13735807,2297191,11438616,8,2730000,-1275,3560,1610080882556
14,7470392,618924,3035,2489660,2621436,13241085,2788453,10452632,8,2730000,-1377,3560,1610080882665
14,7470392,623080,3039,2489660,2621436,14919470,9034430,5885040,8,2730000,-1445,3560,1610080882779
14,7470392,622360,3038,2489660,2621436,12443648,61440,12382208,8,2730000,-1445,3560,1610080882892
14,7470392,627568,3043,2489660,2621436,12152680,4911104,7241576,8,2730000,-1465,3560,1610080883004
14,7470392,621120,3037,2489660,2621436,13476880,0,13476880,8,2600000,-1465,3560,1610080883114
14,7470392,630708,3046,2489660,2621436,10949616,6832264,4117352,8,2730000,-1487,3560,1610080883227
14,7470392,622892,3039,2489660,2621436,11528184,0,11528184,8,2530000,-1536,3560,1610080883339
14,7470392,628348,3044,2489660,2621436,10007664,3387392,6620272,8,2730000,-1536,3560,1610080883450
