,total_memory,free_memory,available_memory,cache_memory,swap_total_memory,app_total_memory,app_free_memory,app_used_memory,no_of_processor,max_cpu_frequency,cputime,current,voltage,process,time,energy,Device,label
1517,5750640,538871.5,2208.76785714286,1723097.0,2097148,11049196.7678571,2619150.91071429,8430045.85714286,8,2231125.0,19341.1607142857,-1259.0,3644.0,20,6392,29325.192032,note9,0
1518,5750640,555190.066666667,2224.43333333333,1723213.53333333,2097148,10893730.9166667,3277167.31666667,7616563.6,8,2112500.0,20277.9,-1223.86666666667,3644.0,20,5491,24488.5978021333,note9,0
1519,5750640,552759.724137931,2222.5,1723781.5862069,2097148,10901727.241379302,2617996.06896552,8283731.17241379,8,2200586.20689655,21261.6896551724,-1135.0,3651.0,20,6177,25596.777645,note9,0
1520,5750640,549804.068965517,2220.22413793103,1724355.31034483,2097148,11261988.7241379,1935894.79310345,9326093.93103448,8,2239362.06896552,22217.7931034483,-1135.0,3651.0,20,6570,27225.32445,note9,0
1521,5750640,542777.24137931,2213.36206896552,1724375.65517241,2097148,12238013.9482759,1897013.12068966,10341000.8275862,8,2202379.31034483,23166.862068965496,-1095.1724137931,3651.0,20,6662,26637.837004137902,note9,0
1522,5750640,539263.0,2209.96153846154,1724392.0,2097148,11646934.096153801,2561831.01923077,9085103.07692308,8,2264000.0,23997.730769230802,-981.0,3651.0,20,6301,22567.856931,note9,0
1523,5750640,537000.542372881,2209.96610169492,1726757.96610169,2097148,11936077.864406802,2342054.13559322,9594023.72881356,8,2235118.6440677997,24868.237288135602,-981.0,3651.0,20,6599,23635.182969,note9,0
1524,5750640,504217.12,2179.14,1727875.04,2097148,49435121.96,6049885.8,43385236.16,8,2407860.0,25710.88,-1003.56,3651.0,20,6479,23739.04019124,note9,0
1525,5750640,535447.586206897,2209.87931034483,1728336.62068966,2097148,11450540.3448276,3038534.96551724,8412005.37931035,8,2180637.93103448,26530.775862069,-1357.0,3651.0,20,6473,32069.876511000002,note9,0
1526,5750640,547689.586206897,2221.8965517241395,1728338.62068966,2097148,10788365.1034483,2328554.20689655,8459810.89655172,8,2217396.55172414,27497.310344827598,-1357.0,3651.0,20,6409,31752.794463,note9,0
1527,5750640,605010.105263158,2278.1052631578896,1728468.63157895,2097148,11019400.403508801,2191840.8245614,8827559.57894737,8,2259263.15789474,28482.052631578903,-1221.84210526316,3651.0,20,5386,24026.652604736802,note9,0
1528,5750640,593544.137931034,2267.58620689655,1728569.24137931,2097148,10844280.689655198,2277184.68965517,8567096.0,8,2195879.31034483,29442.1724137931,-715.0,3651.0,20,6628,17302.16202,note9,0
1529,5750640,584044.620689655,2258.1896551724103,1728738.13793103,2097148,11372005.310344802,2341871.93103448,9030133.37931035,8,2218741.37931034,30413.689655172402,-715.0,3651.0,20,5297,13827.633105,note9,0
1530,5750640,541553.793103448,2226.6896551724103,1739174.96551724,2097148,10984602.3448276,2785463.44827586,8199138.89655173,8,2182206.89655172,31372.3965517241,-783.844827586207,3651.0,20,6488,18567.4717162759,note9,0
1531,5750640,539420.75862069,2225.25862068966,1739802.0,2097148,11054258.8448276,3076131.39655172,7978127.44827586,8,2243172.4137931,32343.1034482759,-1078.0,3651.0,20,6545,25759.66701,note9,0
1532,5750640,505458.50980392203,2192.11764705882,1739859.68627451,2097148,50581171.7058824,3655644.17647059,46925527.5294118,8,2292078.43137255,33165.2352941177,-1078.0,3651.0,20,6466,25448.740547999998,note9,0
1533,5750640,542972.754716981,2228.75471698113,1740034.86792453,2097148,10617023.6415094,1889305.60377358,8727718.03773585,8,2265433.96226415,33907.5094339623,-1082.7735849056598,3651.0,20,6510,25735.3733937736,note9,0
1534,5750640,550019.186440678,2235.71186440678,1740068.0,2097148,10805763.8813559,2479918.05084746,8325845.83050847,8,2252525.42372881,34773.8474576271,-1331.0,3640.0,20,6482,31404.25288,note9,0
1535,5750640,570168.7457627121,2255.33898305085,1740068.0,2097148,11066285.9491525,2241504.93220339,8824781.01694915,8,2232915.25423729,35737.406779661,-1331.0,3640.0,20,6502,31501.149680000002,note9,0
1536,5750640,573486.275862069,2258.86206896552,1740140.82758621,2097148,10758515.5862069,2739004.0,8019511.5862069,8,2228379.31034483,36716.7068965517,-1305.34482758621,3640.0,20,6517,30965.2333586207,note9,0
1537,5750640,567744.3265306121,2253.3469387755104,1740308.40816327,2097148,21148868.122449,6888177.34693878,14260690.7755102,8,2285346.93877551,37515.8571428571,-1145.0,3640.0,20,5367,22368.5826,note9,0
1538,5750640,545357.725490196,2231.8235294117603,1740340.15686275,2097148,48242457.254902005,6995037.80392157,41247419.450980395,8,2420039.21568627,38198.3921568627,-1145.0,3640.0,20,5475,22818.705,note9,0
1539,5750640,566836.406779661,2252.4406779661,1740554.57627119,2097148,11637548.7457627,2433158.6440677997,9204390.10169492,8,2211101.69491525,39041.3220338983,-1118.1525423728801,3640.0,20,6570,26740.394420339,note9,0
1540,5750640,518409.898305085,2224.71186440678,1759828.6779661,2097148,11153373.9661017,2398468.20338983,8754905.76271186,8,2089033.89830508,40002.9830508475,-947.0,3640.0,20,6634,22867.92872,note9,0
1541,5750640,509001.559322034,2217.5593220339,1762664.0,2097148,12199076.067796601,2430711.59322034,9768364.47457627,8,2277864.40677966,40962.016949152596,-947.0,3640.0,20,6461,22271.583880000002,note9,0
1542,5750640,503652.68965517206,2212.94827586207,1762659.31034483,2097148,11463755.241379302,3150354.55172414,8313400.68965517,8,2205517.24137931,41943.724137931,-984.965517241379,3640.0,20,5092,18256.2176662069,note9,0
1543,5750640,504641.966101695,2213.42372881356,1762647.52542373,2097148,11025832.2711864,1952776.6779661,9073055.59322034,8,2236000.0,42920.0508474576,-1314.0,3640.0,20,5347,25574.487119999998,note9,0
1544,5750640,504892.677966102,2213.98305084746,1762644.81355932,2097148,11440807.0338983,1918167.16949153,9522639.86440678,8,2171881.3559322,43908.6271186441,-1314.0,3640.0,20,6666,31883.21136,note9,0
1545,5750640,518402.17543859704,2227.22807017544,1762645.26315789,2097148,12250876.1754386,3100237.85964912,9150638.31578947,8,2227333.33333333,44892.4210526316,-1316.38596491228,3640.0,20,6432,30819.860075789504,note9,0
1546,5750640,517845.49019607797,2226.3137254902,1762667.84313725,2097148,34617381.2352941,3839450.41176471,30777930.8235294,8,2278058.82352941,45723.058823529405,-1348.0,3704.0,20,6550,32704.0976,note9,0
1547,5750640,537288.8421052629,2245.3333333333303,1762728.0,2097148,11032332.6315789,2083165.47368421,8949167.15789474,8,2275228.07017544,46595.350877193,-1348.0,3704.0,20,6508,32494.391936,note9,0
1548,5750640,535401.423728814,2244.5423728813603,1763690.71186441,2097148,10994659.627118599,2328715.3559322003,8665944.27118644,8,2215508.47457627,47578.4406779661,-1343.3220338983099,3704.0,20,6592,32799.582450983,note9,0
1549,5750640,530354.237288136,2239.57627118644,1763703.18644068,2097148,10833132.423728801,2008271.54237288,8824860.88135593,8,2223661.01694915,48562.5084745763,-1279.0,3704.0,20,6636,31437.492576,note9,0
1550,5750640,522650.148148148,2232.22222222222,1763750.51851852,2097148,10854445.7407407,2024284.55555556,8830161.18518519,8,2247314.81481481,49435.9074074074,-1279.0,3704.0,20,6406,30347.886895999996,note9,0
1551,5750640,515552.75862069,2225.5,1763765.17241379,2097148,11197237.0689655,2530774.72413793,8666462.34482759,8,2235551.72413793,50306.3448275862,-1279.51724137931,3704.0,20,5537,26241.6805202759,note9,0
1552,5750640,508326.30508474604,2218.4067796610198,1763930.91525424,2097148,11472521.864406802,3233369.86440678,8239152.0,8,2184220.33898305,51282.813559322,-1294.0,3594.0,20,6503,30243.085907999997,note9,0
1553,5750640,507037.172413793,2216.91379310345,1763955.72413793,2097148,11355904.9137931,2434851.94827586,8921052.96551724,8,2314896.55172414,52262.6379310345,-1294.0,3594.0,20,6606,30722.101416,note9,0
1554,5750640,483057.469387755,2193.6326530612196,1764052.65306122,2097148,50952288.3061225,3819907.73469388,47132380.571428604,8,2310816.32653061,53105.93877551019,-1294.0,3594.0,20,6547,30447.713892000003,note9,0
1555,5750640,513075.457627119,2223.0,1764132.0,2097148,11147777.8983051,2451748.47457627,8696029.42372882,8,2270813.55932203,53961.0338983051,-238.0,3756.0,20,5576,4984.542528,note9,0
1556,5750640,502556.078431373,2213.54901960784,1764276.0,2097148,48238148.117647104,6941952.35294118,41296195.7647059,8,2373137.25490196,54786.5294117647,-238.0,3756.0,20,6518,5826.622704,note9,0
1557,5750640,550343.655172414,2259.9827586206898,1764525.79310345,2097148,11205770.9827586,2433978.56896552,8771792.4137931,8,2294724.13793103,55640.9655172414,-238.0,3756.0,20,6611,5909.758008,note9,0
1558,5750640,543703.24137931,2254.15517241379,1765276.27586207,2097148,11377391.1551724,2646495.01724138,8730896.13793103,8,2227482.75862069,56604.08620689651,-389.0,3613.0,20,6539,9190.283323,note9,0
1559,5750640,548129.491525424,2259.23728813559,1765527.05084746,2097148,10772765.0169492,2315315.11864407,8457449.89830508,8,2247898.30508475,57569.7796610169,-389.0,3613.0,20,5340,7505.14038,note9,0
1560,5750640,536565.559322034,2248.13559322034,1766423.05084746,2097148,11033274.847457599,2174415.45762712,8858859.38983051,8,2197661.01694915,58558.5593220339,-389.0,3613.0,20,6569,9232.447033,note9,0
1561,5750640,534997.7333333329,2246.65,1766427.53333333,2097148,11375773.1666667,2421476.76666667,8954296.4,8,2262650.0,59566.216666666696,-216.0,3613.0,20,5393,4208.740344,note9,0
1562,5750640,532681.966101695,2244.93220338983,1766434.77966102,2097148,11205170.423728801,1884726.76271186,9320443.66101695,8,2197220.33898305,60552.6949152542,-216.0,3613.0,20,6519,5087.479752,note9,0
1563,5750640,534534.339622642,2246.2264150943397,1766291.39622642,2097148,10735170.2264151,2599691.13207547,8135479.09433962,8,2267396.22641509,61433.9622641509,-216.0,3613.0,20,6414,5005.536912,note9,0
1564,5750640,545870.035087719,2256.63157894737,1765588.0,2097148,10855597.6140351,2638233.96491228,8217363.64912281,8,2197456.14035088,62289.8947368421,-313.0,3744.0,20,6571,7700.370912,note9,0
1565,5750640,545215.379310345,2256.20689655172,1765604.68965517,2097148,11744940.9137931,2430068.9137931,9314872.0,8,2170775.86206897,63245.810344827594,-313.0,3744.0,20,6639,7780.0582079999995,note9,0
1566,5750640,546072.689655172,2256.8275862069,1765604.82758621,2097148,12003745.0,2938611.48275862,9065133.51724138,8,2260206.89655172,64207.5862068966,-313.0,3744.0,20,6645,7787.089440000001,note9,0
1567,5750640,545008.206896552,2256.0172413793102,1765640.0,2097148,10727687.4827586,2758614.93103448,7969072.55172414,8,2241603.44827586,65189.5862068966,-229.0,3744.0,20,6639,5692.119264,note9,0
1568,5750640,543491.50877193,2254.0350877193,1765640.0,2097148,11214171.8596491,2488189.12280702,8725982.73684211,8,2251280.70175439,66133.2456140351,-229.0,3744.0,20,5536,4746.433536,note9,0
1569,5750640,540043.7288135589,2251.1186440678,1765648.81355932,2097148,10765712.4915254,2983568.62711864,7782143.86440678,8,2228067.79661017,67099.0,-229.0,3744.0,20,6393,5481.204768,note9,0
1570,5750640,527044.406779661,2239.6949152542397,1766865.76271186,2097148,11382362.440678,2203848.40677966,9178514.0338983,8,2225423.72881356,68088.0169491525,-200.0,3751.0,20,6497,4874.0494,note9,0
1571,5750640,527407.142857143,2239.89285714286,1766855.42857143,2097148,13516206.375,3125369.08928571,10390837.2857143,8,2242035.71428571,69021.53571428571,-200.0,3751.0,20,6421,4817.0342,note9,0
1572,5750640,526950.033898305,2240.01694915254,1766855.38983051,2097148,11323284.796610199,2650388.38983051,8672896.40677966,8,2257593.22033898,69979.3389830509,-200.0,3751.0,20,6492,4870.2984,note9,0
1573,5750640,526160.150943396,2238.6981132075503,1766856.98113208,2097148,11309211.3018868,2488096.88679245,8821114.41509434,8,2264943.39622641,70854.6603773585,-193.0,3751.0,20,6369,4610.792967,note9,0
1574,5750640,524957.491525424,2237.62711864407,1766863.93220339,2097148,11227614.0338983,2321412.6779660997,8906201.355932198,8,2241728.81355932,71718.94915254241,-193.0,3751.0,20,6594,4773.680142,note9,0
1575,5750640,523840.45283018897,2236.4528301886803,1766867.32075472,2097148,10951491.3207547,2722301.43396226,8229189.88679245,8,2211471.69811321,72593.5094339623,-193.0,3751.0,20,6613,4787.435059,note9,0
1576,5750640,525174.8,2241.73333333333,1770205.33333333,2097148,11401732.5666667,2364354.43333333,9037378.13333333,8,2205233.33333333,73455.2333333333,-195.0,3751.0,20,6189,4526.913105,note9,0
1577,5750640,451730.08,2195.08,1796585.76,2097148,41939621.38,5578817.06,36360804.32,8,2366520.0,491.74,-174.0,3764.0,20,5922,3878.530992,note9,0
1578,5750640,471689.62711864396,2214.94915254237,1796729.49152542,2097148,11417684.0847458,2167695.20338983,9249988.88135593,8,2175406.77966102,1442.28813559322,-174.0,3764.0,20,6858,4491.551088,note9,0
1579,5750640,470127.08771929797,2213.05263157895,1796764.77192982,2097148,11431499.6140351,1816220.87719298,9615278.73684211,8,2196087.71929825,2361.1052631578896,-277.578947368421,3764.0,20,6000,6268.84294736842,note9,0
1580,5750640,463613.733333333,2206.8,1796794.6,2097148,18245584.2333333,2816510.5,15429073.7333333,8,2163416.66666667,3294.7,-1158.0,3647.0,20,6702,28304.060651999996,note9,0
1581,5750640,468264.065573771,2211.32786885246,1796807.21311475,2097148,10758357.2459016,2392816.52459016,8365540.72131148,8,2227049.18032787,4282.37704918033,-1158.0,3647.0,20,6841,28891.089066000004,note9,0
1582,5750640,463321.741935484,2206.43548387097,1796837.48387097,2097148,10839426.3225806,2739902.19354839,8099524.12903226,8,2205387.09677419,5293.33870967742,-1188.38709677419,3647.0,20,7015,30403.344909677402,note9,0
1583,5750640,457390.533333333,2201.01666666667,1797129.6,2097148,11553191.15,2872873.01666667,8680318.13333333,8,2241850.0,6323.7,-1315.0,3647.0,20,6775,32491.578875,note9,0
1584,5750640,453851.0,2197.75,1797139.46666667,2097148,11346639.45,2725997.85,8620641.6,8,2225166.66666667,7308.06666666667,-1315.0,3647.0,20,6754,32390.86697,note9,0
1585,5750640,469560.196721312,2212.81967213115,1797153.7704918,2097148,11869694.4754098,2174897.8852459,9694796.59016394,8,2179311.47540984,8304.67213114754,-1350.7377049180302,3647.0,20,6777,33384.453557459,note9,0
1586,5750640,491392.903225806,2234.6290322580603,1797155.48387097,2097148,12037197.741935499,2855128.32258065,9182069.41935484,8,2238306.4516129,9307.90322580645,-1533.0,3589.0,20,6873,37814.813001,note9,0
1587,5750640,488578.79365079396,2231.44444444444,1797312.88888889,2097148,11362368.063492099,2615393.84126984,8746974.22222222,8,2188126.98412698,10346.5714285714,-1533.0,3589.0,20,7114,39140.779818,note9,0
1588,5750640,481889.16129032295,2225.0322580645197,1797369.67741935,2097148,10489069.032258099,1933520.90322581,8555548.12903226,8,2226354.83870968,11369.4032258065,-1519.7741935483898,3589.0,20,6929,37794.0197242903,note9,0
1589,5750640,477674.0,2221.0161290322603,1797379.48387097,2097148,11588822.1129032,2274230.5,9314591.61290323,8,2236838.70967742,12368.080645161299,-1451.0,3657.0,20,6914,36687.806598,note9,0
1590,5750640,475501.01818181796,2219.07272727273,1797380.0,2097148,12438508.7090909,2348347.25454545,10090161.4545455,8,2243327.27272727,13250.963636363602,-1451.0,3657.0,20,5772,30628.004004000002,note9,0
1591,5750640,447330.85714285704,2191.6785714285697,1797385.42857143,2097148,41631038.446428604,4430102.58928571,37200935.857142895,8,2402910.71428571,14029.553571428602,-1451.0,3657.0,20,5923,31429.256361,note9,0
1592,5750640,472089.83606557397,2215.72131147541,1797390.8852459,2097148,10879088.360655699,2392790.13114754,8486298.2295082,8,2198704.91803279,14929.5245901639,-382.0,3615.0,20,6879,9499.41747,note9,0
1593,5750640,458338.33962264203,2202.3396226415102,1797572.0754717,2097148,36177210.528301895,5850895.35849057,30326315.169811305,8,2381698.11320755,15791.7547169811,-382.0,3615.0,20,5707,7880.9675099999995,note9,0
1594,5750640,477773.841269841,2221.36507936508,1797676.31746032,2097148,10966759.8571429,2337523.15873016,8629236.6984127,8,2187301.58730159,16705.301587301597,-562.0,3615.0,20,7104,14432.699519999998,note9,0
1595,5750640,495356.25396825396,2238.84126984127,1797720.12698413,2097148,12415436.0793651,1910183.76190476,10505252.3174603,8,2216190.47619048,17752.5396825397,-1642.0,3684.0,20,6981,42228.962568,note9,0
1596,5750640,489685.046153846,2233.49230769231,1797836.36923077,2097148,10678117.169230802,2830144.0,7847973.16923077,8,2134800.0,18816.1692307692,-1642.0,3684.0,20,7373,44600.220744,note9,0
1605,5750640,497158.387096774,2242.0322580645197,1799410.83870968,2097148,12081412.0645161,3208272.06451613,8873140.0,8,2204338.70967742,29864.8064516129,-569.0,3684.0,20,6961,14591.620356,note9,0
1606,5750640,470832.814814815,2216.48148148148,1799412.0,2097148,45639634.629629605,5096125.0,40543509.629629605,8,2248759.25925926,30739.537037037004,-569.0,3684.0,20,5803,12164.225387999999,note9,0
1607,5750640,494243.68253968295,2239.46031746032,1799488.0,2097148,11377100.746031698,2787039.66666667,8590061.07936508,8,2256222.22222222,31681.6666666667,-219.0,3745.0,20,6957,5705.818335,note9,0
1608,5750640,491781.71428571397,2237.12698412698,1799492.0,2097148,11947759.5079365,1821696.77777778,10126062.7301587,8,2139222.22222222,32696.6666666667,-219.0,3745.0,20,6982,5726.32221,note9,0
1609,5750640,492098.258064516,2237.0,1799493.35483871,2097148,11550286.5806452,2713240.12903226,8837046.4516129,8,2206435.48387097,33712.064516129,-219.0,3745.0,20,6861,5627.083455,note9,0
1610,5750640,489998.73015873,2235.14285714286,1799496.0,2097148,11529835.6031746,2183182.14285714,9346653.46031746,8,2265714.28571429,34734.777777777796,-1207.0,3617.0,20,7001,30564.398719,note9,0
1611,5750640,488460.12698412704,2233.71428571429,1799495.80952381,2097148,11207278.984127,2168668.44444444,9038610.53968254,8,2226714.28571429,35754.777777777796,-1207.0,3617.0,20,6992,30525.107248,note9,0
1612,5750640,477251.16129032295,2223.1935483871,1799849.29032258,2097148,11003779.967741901,2569532.87096774,8434247.0967742,8,2262000.0,36779.8064516129,-1207.0,3617.0,20,6940,30298.089860000004,note9,0
1613,5750640,481317.28571428603,2226.1964285714303,1798964.0,2097148,47179555.071428604,4524015.07142857,42655540.0,8,2434946.42857143,37666.8928571429,-279.0,3617.0,20,5880,5933.76084,note9,0
1614,5750640,509018.903225806,2253.25806451613,1798964.0,2097148,11422490.9193548,2236791.69354839,9185699.22580645,8,2207903.22580645,38589.6129032258,-279.0,3617.0,20,6980,7043.81814,note9,0
1615,5750640,488688.28571428603,2233.33928571429,1798964.0,2097148,34830319.071428604,4004465.07142857,30825854.0,8,2389910.71428571,39503.214285714304,-279.0,3617.0,20,5994,6048.803142,note9,0
1616,5750640,506846.875,2251.09375,1798964.0,2097148,11717456.0625,2609994.8125,9107461.25,8,2233156.25,40434.0625,-194.0,3740.0,20,7118,5164.53608,note9,0
1629,5750640,501529.290322581,2246.08064516129,1799176.0,2097148,11569280.3870968,2394577.67741935,9174702.70967742,8,2278564.51612903,56105.8709677419,-505.0,3740.0,20,6952,13130.2424,note9,0
1630,5750640,499967.483870968,2244.40322580645,1799175.87096774,2097148,12605099.967741901,3261507.19354839,9343592.77419355,8,2202032.25806452,57133.6935483871,-505.0,3740.0,20,6941,13109.4667,note9,0
1631,5750640,499124.516129032,2244.8064516129,1800356.12903226,2097148,11243822.9354839,2634359.06451613,8609463.87096774,8,2225725.80645161,58146.0161290323,-311.0,3732.0,20,6895,8002.695540000001,note9,0
1632,5750640,497761.33333333296,2243.64912280702,1800363.64912281,2097148,10652060.4385965,2147373.42105263,8504687.01754386,8,2208175.43859649,59044.157894736796,-311.0,3732.0,20,5919,6869.899187999999,note9,0
1633,5750640,497461.904761905,2243.3492063492104,1800363.55555556,2097148,10956852.015873,2379281.6031746003,8577570.41269841,8,2293777.77777778,59961.8412698413,-311.0,3732.0,20,7014,8140.813128,note9,0
1634,5750640,495976.06349206396,2241.7936507936497,1800362.47619048,2097148,11132295.8730159,2243928.12698413,8888367.74603175,8,2221968.25396825,60990.746031746,-187.0,3732.0,20,7024,4901.937215999999,note9,0
1635,5750640,494175.0625,2240.546875,1800363.875,2097148,11856166.0625,2382784.8125,9473381.25,8,2221578.125,62032.984375,-187.0,3732.0,20,7040,4913.10336,note9,0
1636,5750640,493412.709677419,2239.1290322580603,1800364.0,2097148,11031485.6935484,3019290.72580645,8012194.96774194,8,2208322.58064516,63042.4677419355,-187.0,3732.0,20,6813,4754.6836920000005,note9,0
1637,5750640,486565.58730158705,2233.3492063492104,1800470.03174603,2097148,11259596.365079401,2431003.22222222,8828593.14285714,8,2191015.87301587,64060.6666666667,-200.0,3732.0,20,6941,5180.7624,note9,0
1638,5750640,480192.58064516104,2226.24193548387,1800468.0,2097148,11804320.1290323,2562415.74193548,9241904.38709677,8,2250887.09677419,65068.903225806505,-200.0,3732.0,20,6928,5171.0592,note9,0
1651,5750640,505935.22580645204,2252.3709677419397,1801063.93548387,2097148,11099283.1935484,1999081.77419355,9100201.41935484,8,2192387.09677419,81141.8064516129,-177.0,3732.0,20,6895,4554.58878,note9,0
1652,5750640,482756.872727273,2229.52727272727,1801064.0,2097148,38731297.7636364,5058408.6,33672889.1636364,8,2471890.90909091,82041.4545454545,-179.0,3743.0,20,5858,3924.8424259999997,note9,0
1653,5750640,502346.736842105,2248.82456140351,1801063.01754386,2097148,11629577.6140351,2329082.31578947,9300495.29824561,8,2246263.15789474,82835.2631578947,-179.0,3743.0,20,5949,3985.8121530000003,note9,0
1654,5750640,498476.75,2245.40625,1801078.9375,2097148,11628199.609375,1648018.359375,9980181.25,8,2205328.125,83762.359375,-179.0,3743.0,20,7011,4697.348967,note9,0
1655,5750640,470544.888888889,2217.7037037037,1801100.0,2097148,49518507.83333329,4192063.83333333,45326444.0,8,2366481.48148148,84629.70370370371,-277.0,3743.0,20,5759,5970.994549,note9,0
1656,5750640,498969.20634920604,2246.15873015873,1801611.23809524,2097148,11172777.2857143,3035617.53968254,8137159.74603175,8,2183174.6031746003,85544.55555555559,-277.0,3743.0,20,7056,7315.738415999999,note9,0
1658,5750640,399420.25396825396,2174.9682539682503,1828523.3015873001,2097148,10644514.7936508,2524832.25396825,8119682.53968254,8,2169555.55555556,87511.6825396825,-304.0,3743.0,20,6830,7771.665759999999,note9,0
1659,5750640,408447.125,2183.890625,1828483.75,2097148,10707067.71875,2579624.09375,8127443.625,8,2134234.375,88480.515625,-304.0,3743.0,20,6925,7879.7636,note9,0
1660,5750640,419953.5,2195.46875,1828464.3125,2097148,11427403.953125,2967537.453125,8459866.5,8,2155562.5,89475.453125,-304.0,3743.0,20,6924,7878.625728,note9,0
1677,5750640,322624.322580645,2206.24193548387,1937176.06451613,2097148,11421036.403225802,2142822.46774194,9278213.93548387,8,2211258.06451613,110778.54838709699,-552.0,3744.0,20,6823,14101.012224,note9,0
1678,5750640,332897.6,2215.45454545455,1936263.34545455,2097148,19714665.8545455,4599870.8,15114795.0545455,8,2205745.45454545,111627.8,-552.0,3744.0,20,5779,11943.389952,note9,0
1679,5750640,343697.508196721,2225.6229508196698,1935816.0,2097148,11788084.0,3160544.85245902,8627539.14754098,8,2245377.04918033,112507.409836066,-1000.11475409836,3744.0,20,6917,25900.219815344302,note9,0
1680,5750640,336343.0,2218.21153846154,1935815.46153846,2097148,21249386.3461538,5994212.5,15255173.8461538,8,2326000.0,113333.115384615,-1049.0,3621.0,20,5435,20644.461615,note9,0
